word,prior,expected_guesses
nutty,1.0,2.82
nyaff,0.0,2.9153
nyala,0.0,2.7689
nyams,0.0,2.728
nying,0.0,2.8565
nylon,1.0,2.8153
nymph,1.0,2.787
nyong,0.0,2.8544
nyssa,0.0,2.8274
nyung,0.0,2.8902
nyuse,0.0,2.686
nyuze,0.0,2.8596
oafos,0.0,2.8424
oaked,0.0,2.7419
oaken,0.93971,2.7016
oaker,0.0,2.6905
oakum,0.0,2.8109
oared,0.003896,2.634
oarer,0.0,2.6918
oasal,0.0,2.7259
oases,0.0,2.7981
oasis,1.0,2.846
oasts,0.0,2.7679
oaten,0.0,2.6124
oater,0.0,2.606
oaths,0.0,2.6811
oaves,0.0,2.7391
obang,0.0,2.76
obbos,0.0,2.9937
obeah,0.0,2.7553
obeli,0.0,2.7517
obese,1.0,2.7769
obeys,0.0,2.7773
obias,0.0,2.7451
obied,0.0,2.7144
obiit,0.0,2.8217
obits,0.0,2.7041
objet,0.0,2.8342
oboes,0.0,2.8084
obole,0.0,2.7742
oboli,0.0,2.8362
obols,0.0,2.8204
occam,0.0,2.8712
occur,1.0,2.8233
ocean,1.0,2.6881
ocher,1.0,2.6843
oches,0.0,2.7509
ochre,0.988357,2.6661
ochry,0.0,2.7514
ocker,0.0,2.73
ocote,0.0,2.7502
ocrea,0.0,2.6394
octad,0.0,2.7125
octal,0.047658,2.6429
octan,0.0,2.6669
octas,0.0,2.6933
octet,0.992041,2.761
octic,0.0,2.838
octli,0.0,2.7107
octyl,0.0,2.7393
oculi,0.0,2.744
odahs,0.0,2.7816
odals,0.0,2.7123
odder,1.0,2.7954
oddly,1.0,2.8562
odeon,0.0,2.8069
odeum,0.0,2.7833
odism,0.0,2.7565
odist,0.0,2.6769
odium,0.0,2.7873
odoom,0.0,2.9952
odors,0.0,2.7866
odour,0.0,2.787
odums,0.0,2.7986
odyle,0.0,2.7258
odyls,0.0,2.7836
ofays,0.0,2.8128
offal,0.998608,2.8865
offed,0.003896,2.8854
offer,1.0,2.8647
offie,0.0,2.8985
oflag,0.0,2.7927
often,1.0,2.7027
ofter,0.0,2.686
ofuro,0.0,2.85
ogams,0.0,2.7654
ogeed,0.0,2.7953
ogees,0.0,2.8078
oggin,0.0,2.8517
ogham,0.0,2.8336
ogive,0.0,2.7832
ogled,0.003896,2.6783
ogler,0.685589,2.6742
ogles,0.0,2.6851
ogmic,0.0,2.8138
ogres,0.0,2.6771
ohelo,0.0,2.7854
ohias,0.0,2.7085
ohing,0.0,2.7287
ohmic,0.0,2.7635
ohone,0.0,2.752
oicks,0.0,2.7708
oidia,0.0,2.8364
oiled,0.003896,2.6366
oiler,0.883085,2.6408
oilet,0.0,2.6124
oinks,0.0,2.7095
oints,0.0,2.6422
oiran,0.0,2.6277
ojime,0.0,2.83
okapi,0.870413,2.7922
okays,0.0,2.7869
okehs,0.0,2.7908
okies,0.0,2.7443
oking,0.0,2.7927
okole,0.0,2.8083
okras,0.0,2.7315
okrug,0.0,2.7915
oktas,0.0,2.7487
olate,0.0,2.6004
olden,0.995244,2.6213
older,1.0,2.6271
oldie,0.989425,2.6268
oldly,0.0,2.8239
olehs,0.0,2.6923
oleic,0.0,2.6833
olein,0.0,2.6385
olent,0.0,2.621
oleos,0.0,2.7543
oleum,0.0,2.7049
oleyl,0.0,2.807
oligo,0.0,2.7845
olios,0.0,2.7518
oliva,0.0,2.7445
olive,1.0,2.7177
ollas,0.0,2.7644
ollav,0.0,2.8627
oller,0.0,2.7318
ollie,0.0,2.7355
ology,0.0,2.7982
olona,0.0,2.743
olpae,0.0,2.6435
olpes,0.0,2.6715
omasa,0.0,2.7831
omber,0.0,2.7121
ombre,0.990513,2.6833
ombus,0.0,2.8017
omdah,0.0,2.7739
omdas,0.0,2.7672
omdda,0.0,2.9095
omdeh,0.0,2.752
omees,0.0,2.7887
omega,0.977728,2.7617
omens,0.0,2.7136
omers,0.0,2.6979
omiai,0.0,2.8719
omits,0.0,2.6831
omlah,0.0,2.7274
ommel,0.0,2.8326
ommin,0.0,2.8479
omnes,0.0,2.7144
omovs,0.0,2.9174
omrah,0.0,2.6984
omuls,0.0,2.7267
oncer,0.0,2.6534
onces,0.0,2.6999
oncet,0.0,2.6523
oncus,0.0,2.7221
ondes,0.0,2.6951
ondol,0.0,2.7926
onely,0.0,2.6665
oners,0.0,2.6581
onery,0.0,2.6673
ongon,0.0,2.9244
onion,1.0,2.9075
onium,0.0,2.7284
onkus,0.0,2.7762
onlap,0.0,2.6944
onlay,0.0,2.6871
onmun,0.0,2.8438
onned,0.0,2.7876
onsen,0.0,2.7875
onset,1.0,2.6222
ontal,0.0,2.65
ontic,0.0,2.6782
ooaas,0.0,2.8469
oobit,0.0,2.7541
oohed,0.0,2.802
ooids,0.0,2.7973
oojah,0.0,2.9386
oomph,1.0,2.8468
oonts,0.0,2.7251
oopak,0.0,2.8496
ooped,0.0,2.7782
oopsy,0.0,2.7817
oorie,0.0,2.7004
ooses,0.0,2.8827
ootid,0.0,2.7481
ooyah,0.0,2.8201
oozed,0.003896,2.904
oozes,0.0,2.9112
oozie,0.0,2.8754
oozle,0.0,2.8569
opahs,0.0,2.7491
opals,0.0,2.6625
opens,0.0,2.6904
opepe,0.0,2.8916
opera,1.0,2.6961
opery,0.0,2.6938
opgaf,0.0,2.8395
opihi,0.0,2.8944
opine,1.0,2.6473
oping,0.0,2.7353
opium,1.0,2.7725
oppos,0.0,2.9631
opsat,0.0,2.6676
opsin,0.0,2.6842
opsit,0.0,2.6627
opted,0.003896,2.6675
opter,0.0,2.637
optic,1.0,2.6847
opzit,0.0,2.8121
orach,0.0,2.6493
oracy,0.0,2.651
orals,0.0,2.6344
orang,0.0,2.6563
orans,0.0,2.6323
orant,0.0,2.5891
orate,0.877061,2.5876
orbat,0.0,2.6317
orbed,0.003896,2.6501
orbic,0.0,2.7121
orbit,1.0,2.64
orcas,0.0,2.6502
orcin,0.0,2.6356
order,1.0,2.7346
ordie,0.0,2.6205
ordos,0.0,2.7865
oread,0.0,2.6326
orfes,0.0,2.6969
orful,0.0,2.7269
organ,1.0,2.651
orgia,0.0,2.6716
orgic,0.0,2.711
orgue,0.0,2.6615
oribi,0.0,2.8335
oriel,0.0,2.6141
origo,0.0,2.7629
orixa,0.0,2.7796
orles,0.0,2.6353
orlon,0.0,2.7413
orlop,0.0,2.7577
ormer,0.0,2.7456
ornee,0.0,2.6555
ornis,0.0,2.6412
orped,0.0,2.6422
orpin,0.0,2.6525
orris,0.0,2.7437
ortet,0.0,2.6725
ortho,0.0,2.7645
orval,0.0,2.6965
orzos,0.0,2.8925
osars,0.0,2.7854
oscar,0.0,2.6705
osetr,0.0,2.6468
oseys,0.0,2.8692
oshac,0.0,2.7697
osier,0.0,2.6528
oskin,0.0,2.7606
oslin,0.0,2.6799
osmic,0.0,2.7821
osmol,0.0,2.8267
osone,0.0,2.7431
ossia,0.0,2.8352
ostia,0.0,2.6837
otaku,0.0,2.7916
otary,0.0,2.6483
other,1.0,2.678
othyl,0.0,2.7702
otium,0.0,2.7359
ottar,0.0,2.7113
otter,1.0,2.7576
ottos,0.0,2.8788
oubit,0.0,2.7009
ouche,0.0,2.7075
oucht,0.0,2.7055
oueds,0.0,2.7276
ouens,0.0,2.6554
ought,1.0,2.7574
ouija,0.721877,2.9134
oulks,0.0,2.7488
oumas,0.0,2.7347
ounce,1.0,2.658
oundy,0.0,2.7342
oupas,0.0,2.7305
ouped,0.0,2.7109
ouphe,0.0,2.7209
ouphs,0.0,2.7549
ourey,0.0,2.6828
ourie,0.0,2.6793
ousel,0.0,2.6656
ousia,0.0,2.6982
ousts,0.0,2.822
outby,0.0,2.7436
outdo,1.0,2.8049
outed,0.003896,2.6643
outen,0.0,2.6472
outer,1.0,2.6506
outgo,0.76271,2.847
outie,0.0,2.6825
outre,1.0,2.6265
outro,0.0,2.7383
outta,0.0,2.7816
ouzel,0.0,2.801
ouzos,0.0,2.9356
ovals,0.0,2.7366
ovary,0.989007,2.7785
ovate,0.638004,2.7147
ovels,0.0,2.7617
ovens,0.0,2.7715
overs,0.0,2.7561
overt,1.0,2.7273
ovine,0.873821,2.7435
ovism,0.0,2.7996
ovist,0.0,2.7093
ovoid,0.98098,2.8837
ovoli,0.0,2.8788
ovolo,0.0,2.993
ovule,0.0,2.7363
oware,0.0,2.6636
owari,0.0,2.7611
owche,0.0,2.796
owers,0.0,2.7288
owies,0.0,2.7382
owing,1.0,2.7756
owled,0.0,2.7232
owler,0.0,2.6999
owlet,0.0,2.6858
owned,0.003896,2.7158
owner,1.0,2.6975
ownio,0.0,2.8409
owres,0.0,2.6992
owrie,0.0,2.6868
owsen,0.0,2.7278
oxbow,0.888573,3.0632
oxeas,0.0,2.8182
oxers,0.0,2.8073
oxeye,0.0,2.9456
oxide,1.0,2.8048
oxids,0.0,2.8739
oxies,0.0,2.8092
oxime,0.0,2.8224
oxims,0.0,2.8599
oxine,0.0,2.7648
oxlip,0.0,2.8234
oxman,0.0,2.84
oxmen,0.0,2.8287
oxter,0.0,2.7418
oyama,0.0,2.8414
oyers,0.0,2.6911
ozeki,0.0,2.9374
ozena,0.0,2.8153
ozone,1.0,2.89
ozzie,0.0,2.9801
paaho,0.0,2.7861
paals,0.0,2.7041
paans,0.0,2.7116
pacai,0.0,2.7792
pacas,0.0,2.7507
pacay,0.0,2.7635
paced,0.003896,2.631
pacer,0.926242,2.6062
paces,0.0,2.6342
pacey,0.0,2.6742
pacha,0.0,2.8001
packs,0.0,2.7081
packy,0.0,2.7425
pacos,0.0,2.67
pacta,0.0,2.7404
pacts,0.0,2.6312
padam,0.0,2.8042
padas,0.0,2.7803
paddo,0.0,2.8347
paddy,0.999261,2.8247
padis,0.0,2.6846
padle,0.0,2.6078
padma,0.0,2.8232
padou,0.0,2.7545
padre,0.908252,2.5828
padri,0.0,2.6867
paean,1.0,2.7394
paedo,0.0,2.6907
paeon,0.0,2.6347
pagan,1.0,2.7749
paged,0.003896,2.6602
pager,1.0,2.6318
pages,0.0,2.6601
pagle,0.0,2.6256
pagne,0.0,2.6413
pagod,0.0,2.7167
pagri,0.0,2.6965
pahit,0.0,2.6537
pahos,0.0,2.7009
pahus,0.0,2.7203
paiks,0.0,2.6979
pails,0.0,2.6148
pains,0.0,2.6409
paint,1.0,2.5838
paipe,0.0,2.7373
paips,0.0,2.7753
paire,0.0,2.5722
pairs,0.0,2.6166
paisa,0.0,2.7104
paise,0.0,2.5834
pakay,0.0,2.8204
pakka,0.0,2.9723
pakki,0.0,2.9038
pakua,0.0,2.847
pakul,0.0,2.7175
palak,0.0,2.7619
palar,0.0,2.6808
palas,0.0,2.709
palay,0.0,2.7254
palea,0.0,2.6976
paled,0.003896,2.6001
paler,0.996886,2.5904
pales,0.0,2.5937
palet,0.0,2.5785
palis,0.0,2.6263
palki,0.0,2.7164
palla,0.0,2.8296
palls,0.0,2.7493
pallu,0.0,2.7894
pally,0.0,2.7445
palms,0.0,2.6526
palmy,0.0,2.6691
palpi,0.0,2.799
palps,0.0,2.7702
palsa,0.0,2.7013
palsy,1.0,2.6306
palus,0.0,2.6592
pamby,0.0,2.7661
pampa,0.0,2.9311
panax,0.0,2.8607
pance,0.0,2.6083
panch,0.0,2.667
panda,1.0,2.7595
pands,0.0,2.7002
pandy,0.0,2.6972
paned,0.0,2.626
panel,1.0,2.5799
panes,0.0,2.6121
panga,0.0,2.7728
pangs,0.0,2.6676
panic,1.0,2.6484
panim,0.0,2.6721
panir,0.0,2.604
panko,0.993254,2.7012
panks,0.0,2.7063
panna,0.0,2.8554
panne,0.0,2.7126
panni,0.0,2.7794
panny,0.0,2.7665
pansy,0.961201,2.6392
panto,0.0,2.6409
pants,0.0,2.6207
panty,0.97456,2.6318
paoli,0.0,2.6798
paolo,0.0,2.7303
papad,0.0,2.9038
papal,1.0,2.8744
papas,0.0,2.8781
papaw,0.0,2.9662
paper,1.0,2.7652
papes,0.0,2.7638
papey,0.0,2.795
pappi,0.0,2.9923
pappy,0.0,2.9739
papri,0.0,2.7965
parae,0.0,2.6483
paras,0.0,2.6964
parch,0.809197,2.6331
parcs,0.0,2.625
pardi,0.0,2.6867
pards,0.0,2.6722
pardy,0.0,2.6746
pared,0.003896,2.5971
paren,0.0,2.5826
pareo,0.0,2.6022
parer,0.721877,2.7167
pares,0.0,2.5992
pareu,0.0,2.6514
parev,0.0,2.6759
parge,0.0,2.6091
pargo,0.0,2.6667
parid,0.0,2.6369
paris,0.0,2.624
parka,1.0,2.7893
parki,0.0,2.7074
parks,0.0,2.6691
parky,0.0,2.6983
parle,0.0,2.5662
parly,0.0,2.6323
parma,0.0,2.7399
parmo,0.0,2.6503
parms,0.0,2.6564
parol,0.0,2.6109
parps,0.0,2.7608
parra,0.0,2.7942
parrs,0.0,2.7071
parry,1.0,2.7357
parse,1.0,2.5639
parte,0.0,2.5537
parti,0.0,2.6254
parts,0.0,2.5912
party,1.0,2.6031
parve,0.0,2.6438
parvo,0.0,2.7084
pasag,0.0,2.7798
pasar,0.0,2.6853
pasch,0.0,2.6699
paseo,0.0,2.6483
pases,0.0,2.7414
pasha,0.0,2.7814
pashm,0.0,2.7218
paska,0.0,2.8011
pasmo,0.0,2.696
paspy,0.0,2.8001
passe,1.0,2.7325
passu,0.0,2.8017
pasta,1.0,2.7421
paste,1.0,2.5845
pasts,0.0,2.768
pasty,1.0,2.6462
patas,0.0,2.7044
patch,1.0,2.6469
pated,0.0,2.6219
patee,0.0,2.644
patel,0.0,2.5901
paten,0.0,2.6005
pater,0.0,2.5769
pates,0.0,2.6073
paths,0.0,2.6566
patia,0.0,2.7088
patin,0.0,2.6072
patio,1.0,2.659
patka,0.0,2.7865
patly,0.0,2.6346
patsy,0.988794,2.6354
patta,0.0,2.8221
patte,0.0,2.6796
pattu,0.0,2.7774
patty,1.0,2.7601
patus,0.0,2.6519
pauas,0.0,2.7459
pauls,0.0,2.643
pause,1.0,2.6304
pauxi,0.0,2.8744
pavan,0.0,2.8088
pavas,0.0,2.8297
paved,0.003896,2.7205
paven,0.0,2.6961
paver,0.922373,2.7036
paves,0.0,2.7204
pavid,0.0,2.7506
pavie,0.0,2.6961
pavin,0.0,2.7085
pavis,0.0,2.7371
pavon,0.0,2.7231
pavvy,0.0,2.9292
pawas,0.0,2.8211
pawaw,0.0,2.9934
pawed,0.003896,2.7015
pawer,0.0,2.6685
pawks,0.0,2.7996
pawky,0.0,2.816
pawls,0.0,2.7131
pawns,0.0,2.7088
paxes,0.0,2.7643
payed,0.0,2.6796
payee,0.895947,2.7401
payer,1.0,2.6358
payor,0.0,2.6454
paysd,0.0,2.699
peace,1.0,2.6926
peach,1.0,2.663
peage,0.0,2.7114
peags,0.0,2.6757
peake,0.0,2.733
peaks,0.0,2.7003
peaky,0.0,2.7149
peals,0.0,2.6012
peans,0.0,2.6225
peare,0.0,2.6226
pearl,1.0,2.5762
pears,0.0,2.6029
peart,0.0,2.5535
pease,0.0,2.6508
peasy,0.0,2.6235
peats,0.0,2.6059
peaty,0.947486,2.6394
peavy,0.0,2.7408
peaze,0.0,2.8013
pebas,0.0,2.705
pecan,1.0,2.6369
pechs,0.0,2.7362
pecia,0.0,2.6784
pecke,0.0,2.7762
pecks,0.0,2.7414
pecky,0.0,2.7858
pects,0.0,2.6804
pedal,1.0,2.6206
pedes,0.0,2.7287
pedis,0.0,2.685
pedon,0.0,2.682
pedos,0.0,2.7049
pedro,0.0,2.6502
peece,0.0,2.8212
peeks,0.0,2.8148
peeky,0.0,2.8423
peels,0.0,2.7141
peely,0.0,2.7342
peens,0.0,2.7173
peent,0.0,2.6815
peeoy,0.0,2.7785
peepe,0.0,2.9627
peeps,0.0,2.8984
peepy,0.0,2.9112
peers,0.0,2.7128
peery,0.0,2.724
peeve,0.995374,2.952
peevo,0.0,2.8324
peggy,0.0,2.904
peghs,0.0,2.7692
pegma,0.0,2.7427
pegos,0.0,2.7153
peine,0.0,2.6619
peins,0.0,2.6379
peise,0.0,2.656
peisy,0.0,2.6424
peize,0.0,2.8081
pekan,0.0,2.7069
pekau,0.0,2.7772
pekea,0.0,2.786
pekes,0.0,2.7936
pekid,0.0,2.7494
pekin,0.0,2.7191
pekoe,0.0,2.7898
pelas,0.0,2.6247
pelau,0.0,2.6715
pelch,0.0,2.7
peles,0.0,2.6858
pelfs,0.0,2.7385
pells,0.0,2.7654
pelma,0.0,2.6733
pelog,0.0,2.7037
pelon,0.0,2.6488
pelsh,0.0,2.6684
pelta,0.0,2.6245
pelts,0.0,2.6194
pelus,0.0,2.6766
penal,1.0,2.6123
pence,1.0,2.6871
pends,0.0,2.7053
pendu,0.0,2.7381
pened,0.0,2.7042
penes,0.0,2.7033
pengo,0.0,2.7046
penie,0.0,2.6707
penis,0.0,2.6416
penks,0.0,2.7447
penna,0.0,2.7723
penne,1.0,2.8328
penni,0.0,2.798
penny,1.0,2.7989
pense,0.0,2.6776
pensy,0.0,2.6576
pents,0.0,2.653
peola,0.0,2.6396
peons,0.0,2.6298
peony,0.98993,2.6507
pepla,0.0,2.7751
peple,0.0,2.8087
pepon,0.0,2.801
pepos,0.0,2.8153
peppy,1.0,3.0031
pepsi,0.0,2.8162
pequi,0.0,2.8963
perae,0.0,2.6303
perai,0.0,2.6396
perce,0.0,2.6489
perch,1.0,2.6436
percs,0.0,2.6493
perdu,0.0,2.6987
perdy,0.0,2.6827
perea,0.0,2.6492
peres,0.0,2.6639
perfs,0.0,2.7189
peril,1.0,2.6025
peris,0.0,2.6275
perks,0.0,2.6814
perky,1.0,2.7169
perle,0.0,2.6497
perls,0.0,2.642
perms,0.0,2.655
permy,0.0,2.6969
perne,0.0,2.6482
perns,0.0,2.6472
perog,0.0,2.6666
perps,0.0,2.7791
perry,0.0,2.7558
perse,0.0,2.6356
persp,0.0,2.7503
perst,0.0,2.5828
perts,0.0,2.6181
perve,0.0,2.7305
pervo,0.0,2.714
pervs,0.0,2.7226
pervy,0.0,2.7454
pesch,0.0,2.7041
pesky,1.0,2.7564
pesos,0.0,2.8047
pesta,0.0,2.632
pesto,1.0,2.6428
pests,0.0,2.7689
pesty,0.0,2.6666
petal,1.0,2.5924
petar,0.0,2.5825
peter,0.998799,2.6631
petit,1.0,2.7362
petos,0.0,2.6484
petre,0.0,2.6346
petri,1.0,2.615
petti,0.0,2.7615
petto,0.0,2.7556
petty,1.0,2.78
pewed,0.0,2.7865
pewee,0.0,2.903
pewit,0.0,2.7
peyse,0.0,2.7277
pfftt,0.0,3.0244
phage,0.859036,2.6762
phang,0.0,2.7245
phare,0.0,2.6069
pharm,0.0,2.678
phase,1.0,2.6278
phasm,0.0,2.6871
pheer,0.0,2.7009
pheme,0.0,2.7739
phene,0.0,2.7284
pheon,0.0,2.6698
phese,0.0,2.7101
phial,0.0,2.6608
phies,0.0,2.6582
phish,0.845544,2.8102
phizz,0.0,3.0031
phlox,0.0,2.8332
phobe,0.0,2.7288
phoca,0.0,2.6982
phone,1.0,2.6328
phono,0.0,2.7744
phons,0.0,2.673
phony,1.0,2.6774
phooh,0.0,2.9264
phooo,0.0,2.9331
phota,0.0,2.6763
photo,1.0,2.7813
phots,0.0,2.6598
photy,0.0,2.6789
phpht,0.0,2.9891
phubs,0.0,2.7755
phuts,0.0,2.6737
phutu,0.0,2.8542
phwat,0.0,2.7309
phyla,0.0,2.7182
phyle,0.0,2.716
phyma,0.0,2.7749
phynx,0.0,2.8825
physa,0.0,2.7069
piais,0.0,2.7678
piani,0.0,2.7698
piano,1.0,2.6547
pians,0.0,2.6356
pibal,0.0,2.6886
pical,0.0,2.6488
picas,0.0,2.6674
piccy,0.0,2.8333
picey,0.0,2.6951
pichi,0.0,2.8701
picks,0.0,2.7156
picky,1.0,2.7603
picon,0.0,2.6564
picot,0.0,2.6482
picra,0.0,2.6544
picul,0.0,2.6813
piece,1.0,2.7068
pieds,0.0,2.692
piend,0.0,2.6615
piers,0.0,2.6312
piert,0.0,2.5938
pieta,0.0,2.6396
piets,0.0,2.6341
piety,1.0,2.664
piezo,0.0,2.8087
piggy,1.0,2.8642
pight,0.0,2.7234
pigly,0.0,2.7049
pigmy,0.0,2.7598
piing,0.0,2.831
pikas,0.0,2.7394
pikau,0.0,2.8135
piked,0.003896,2.709
pikel,0.0,2.6876
piker,0.904462,2.6612
pikes,0.0,2.7132
pikey,0.0,2.7561
pikis,0.0,2.8606
pikul,0.0,2.7374
pilae,0.0,2.6103
pilaf,0.997912,2.6971
pilao,0.0,2.6672
pilar,0.0,2.618
pilau,0.0,2.7134
pilaw,0.0,2.7293
pilch,0.0,2.6827
pilea,0.0,2.626
piled,0.003896,2.6158
pilei,0.0,2.7607
piler,0.0,2.6104
piles,0.0,2.6181
piley,0.0,2.6541
pilin,0.0,2.759
pilis,0.0,2.7676
pills,0.0,2.7334
pilon,0.0,2.6407
pilot,1.0,2.5981
pilow,0.0,2.7364
pilum,0.0,2.7115
pilus,0.0,2.676
pimas,0.0,2.7026
pimps,0.0,2.8076
pinas,0.0,2.6528
pinax,0.0,2.7822
pince,0.0,2.6326
pinch,1.0,2.6666
pinda,0.0,2.7014
pinds,0.0,2.708
pined,0.003896,2.6447
piner,0.0,2.6146
pines,0.0,2.6295
piney,0.99161,2.6577
pinga,0.0,2.7022
pinge,0.0,2.6615
pingo,0.0,2.6962
pings,0.0,2.6744
pinko,0.0,2.719
pinks,0.0,2.6954
pinky,0.994219,2.7326
pinna,0.0,2.778
pinny,0.0,2.789
pinol,0.0,2.6309
pinon,0.0,2.7631
pinot,1.0,2.6186
pinta,0.0,2.638
pinto,0.986342,2.6481
pints,0.0,2.6306
pinup,1.0,2.8365
pions,0.0,2.6399
piony,0.0,2.648
pious,1.0,2.7089
pioye,0.0,2.6799
pioys,0.0,2.7089
pipal,0.0,2.7752
pipas,0.0,2.8084
piped,0.003896,2.7934
piper,0.998216,2.7482
pipes,0.0,2.7931
pipet,0.031973,2.7574
pipid,0.0,2.9556
pipis,0.0,2.9314
pipit,0.0,2.8867
pippy,0.0,2.9924
pipul,0.0,2.8049
pique,1.0,2.8272
piqui,0.0,3.007
pirai,0.0,2.7721
pirks,0.0,2.7071
pirls,0.0,2.6544
pirns,0.0,2.6405
pirog,0.0,2.6778
pirre,0.0,2.679
pirri,0.0,2.876
pirrs,0.0,2.7362
pisco,0.0,2.6883
pises,0.0,2.756
pisky,0.0,2.7491
pisos,0.0,2.7837
pissy,0.0,2.7926
piste,0.936046,2.6008
pitas,0.0,2.6416
pitch,1.0,2.6679
piths,0.0,2.673
pithy,1.0,2.6944
piton,0.0,2.6227
pitot,0.0,2.7272
pitso,0.0,2.6352
pitsu,0.0,2.6664
pitta,0.0,2.7456
pittu,0.0,2.7945
piuma,0.0,2.744
piums,0.0,2.716
pivos,0.0,2.7574
pivot,1.0,2.7101
pixel,1.0,2.7587
pixes,0.0,2.7817
pixie,1.0,2.9115
piyut,0.0,2.695
pized,0.0,2.7832
pizer,0.0,2.7447
pizes,0.0,2.7841
pizza,1.0,2.9831
plaas,0.0,2.7079
place,1.0,2.5653
plack,0.0,2.6805
plaga,0.0,2.7576
plage,0.0,2.6294
plaid,1.0,2.6209
plaig,0.0,2.6636
plain,1.0,2.6098
plait,0.953185,2.5865
planc,0.0,2.6465
plane,1.0,2.5645
planh,0.0,2.6555
plank,1.0,2.6671
plans,0.0,2.6109
plant,1.0,2.5794
plaps,0.0,2.7639
plash,0.0,2.6317
plasm,0.685589,2.6418
plast,0.0,2.5824
plate,1.0,2.5495
plats,0.0,2.6114
platt,0.0,2.6974
platy,0.0,2.6299
plaud,0.0,2.6809
plaur,0.0,2.6313
plavs,0.0,2.7221
playa,0.936046,2.7657
plays,0.0,2.6575
plaza,1.0,2.8644
plead,1.0,2.6297
pleas,0.0,2.6265
pleat,0.968989,2.5867
plebe,0.934069,2.7265
plebs,0.0,2.6967
pleck,0.0,2.7368
pleep,0.0,2.8169
plein,0.0,2.6269
plena,0.0,2.637
plene,0.0,2.6846
pleno,0.0,2.6482
pleon,0.0,2.6387
plesh,0.0,2.6553
plets,0.0,2.6382
plews,0.0,2.746
plexi,0.0,2.8274
plica,0.0,2.647
plied,0.003896,2.6136
plier,0.040901,2.5957
plies,0.0,2.6079
pligs,0.0,2.6966
plims,0.0,2.6878
pling,0.0,2.6944
plink,0.955411,2.6911
plips,0.0,2.7822
plish,0.0,2.645
ploat,0.0,2.6111
ploce,0.0,2.6266
plock,0.0,2.7195
plods,0.0,2.6444
ploit,0.0,2.6137
plomb,0.0,2.746
plong,0.0,2.6924
plonk,0.966306,2.6802
plook,0.0,2.803
ploot,0.0,2.7067
plops,0.0,2.7727
plore,0.0,2.5971
plots,0.0,2.618
plotz,0.0,2.7807
plouk,0.0,2.7213
plout,0.0,2.6359
plows,0.0,2.7021
plowt,0.0,2.7072
ploye,0.0,2.6649
ploys,0.0,2.6706
pluck,1.0,2.7357
pluds,0.0,2.729
plues,0.0,2.6424
pluff,0.0,2.9127
plugs,0.0,2.6954
pluke,0.0,2.7012
plumb,1.0,2.7277
plume,1.0,2.6606
plump,1.0,2.8328
plums,0.0,2.6876
plumy,0.0,2.7189
plung,0.0,2.7233
plunk,1.0,2.7172
pluot,0.0,2.6365
plups,0.0,2.8123
plush,1.0,2.6711
plute,0.0,2.6277
pluto,0.0,2.6545
pluty,0.0,2.6725
plyer,0.0,2.6701
pneus,0.0,2.683
poach,1.0,2.6679
poaka,0.0,2.7963
poake,0.0,2.6638
poalo,0.0,2.721
pobby,0.0,2.8883
poboy,0.0,2.8247
pocan,0.0,2.6537
poche,0.0,2.6835
pocho,0.0,2.8119
pocks,0.0,2.7466
pocky,0.0,2.7602
podal,0.0,2.668
poddy,0.0,2.8473
podex,0.0,2.7876
podge,0.0,2.6866
podgy,0.0,2.7425
podia,0.0,2.6913
podos,0.0,2.8063
podus,0.0,2.7257
poems,0.0,2.689
poena,0.0,2.6467
poeps,0.0,2.7894
poesy,0.859036,2.6669
poete,0.0,2.676
poets,0.0,2.6399
pogey,0.0,2.7135
pogge,0.0,2.8228
poggy,0.0,2.8696
pogos,0.0,2.8096
pogue,0.0,2.6785
pohed,0.0,2.6998
poilu,0.0,2.6871
poind,0.0,2.6505
point,1.0,2.6012
poire,0.0,2.5955
poise,1.0,2.6138
pokal,0.0,2.7043
poked,0.003896,2.7053
poker,1.0,2.6694
pokes,0.0,2.7087
pokey,0.985827,2.7322
pokie,0.0,2.6975
pokit,0.0,2.6961
polar,1.0,2.6038
poled,0.003896,2.6023
poler,0.0,2.6066
poles,0.0,2.6175
poley,0.0,2.661
polio,1.0,2.7423
polis,0.936046,2.6241
polje,0.0,2.763
polka,1.0,2.6976
polks,0.0,2.7129
pollo,0.0,2.8558
polls,0.0,2.744
polly,0.0,2.7674
polos,0.0,2.7338
polts,0.0,2.6381
polyp,0.969614,2.8069
polys,0.0,2.6967
pomas,0.0,2.6887
pombe,0.0,2.7285
pomes,0.0,2.6846
pomme,0.0,2.8119
pommy,0.0,2.8528
pomos,0.0,2.7953
pompa,0.0,2.8481
pomps,0.0,2.8453
ponce,0.0,2.6271
poncy,0.0,2.6695
ponds,0.0,2.6531
pondy,0.0,2.7053
pones,0.0,2.6455
poney,0.0,2.6643
ponga,0.0,2.701
pongo,0.0,2.7862
pongs,0.0,2.7022
pongy,0.0,2.7016
ponks,0.0,2.7176
ponor,0.0,2.7079
ponto,0.0,2.7292
ponts,0.0,2.6376
ponty,0.0,2.6553
ponzu,0.0,2.8329
pooay,0.0,2.7738
pooch,0.999702,2.7965
poods,0.0,2.8008
pooed,0.0,2.7423
pooey,0.0,2.7774
poofs,0.0,2.8354
poofy,0.958934,2.8314
poohs,0.0,2.7841
poohy,0.0,2.8025
pooja,0.0,2.926
pooka,0.0,2.8232
pooks,0.0,2.815
