target,guesses,guess_count,is_common,won_in_6
lobes,slate-oiler-above-lobes,4,True,True
lobos,slate-lucid-plonk-logos-lobos,5,False,True
lobus,slate-lucid-lousy-lobus,4,False,True
local,slate-colin-falls-local,4,True,True
loche,slate-bingo-ahold-holme-loche,5,False,True
lochs,slate-lucid-locks-lochs,4,False,True
lochy,slate-dilly-porno-lobby-aargh-lochy,6,False,True
locie,slate-bingo-voile-louie-locie,5,False,True
locis,slate-lucid-locis,3,False,True
locks,slate-lucid-locks,3,True,True
locky,slate-dilly-porno-lobby-aargh-locky,6,False,True
locos,slate-lucid-locks-lochs-locos,5,False,True
locum,slate-dilly-whang-cromb-locum,5,False,True
locus,slate-lucid-locus,3,True,True
loden,slate-oiler-bawdy-amped-jodel-loden,6,False,True
lodes,slate-oiler-above-loses-admix-lodes,6,False,True
lodge,slate-bingo-lodge,3,True,True
loess,slate-oiler-loess,3,True,True
lofts,slate-bolus-adown-lofts,4,False,True
lofty,slate-achoo-lofty,3,True,True
logan,slate-colin-logan,3,True,True
loges,slate-oiler-above-loses-admix-gawks-loges,7,False,False
loggy,slate-dilly-porno-lobby-aargh-loggy,6,False,True
logia,slate-colin-logia,3,False,True
logic,slate-dilly-acorn-logic,4,True,True
logie,slate-bingo-logie,3,False,True
login,slate-dilly-acorn-login,4,True,True
logoi,slate-dilly-acorn-logoi,4,False,True
logon,slate-dilly-whang-logon,4,True,True
logos,slate-lucid-plonk-logos,4,True,True
lohan,slate-colin-logan-lohan,4,True,True
loids,slate-lucid-abbot-loids,4,False,True
loins,slate-lucid-abode-loins,4,True,True
loipe,slate-bingo-voile-loipe,4,False,True
loirs,slate-lucid-abode-loins-loirs,5,False,True
lokes,slate-oiler-above-loses-admix-gawks-lokes,7,False,False
lokey,slate-oiler-bawdy-lovey-lokey,5,False,True
lokum,slate-dilly-whang-cromb-lokum,5,False,True
lolas,slate-basis-pulmo-aback-lolas,5,False,True
loled,slate-oiler-ditch-poled-aevum-joled-loled,7,False,False
lollo,slate-dilly-bumph-jollo-lollo,5,False,True
lolls,slate-lucid-plonk-logos-lolls,5,False,True
lolly,slate-dilly-laugh-lolly,4,True,True
lolog,slate-dilly-lolog,3,False,True
lolos,slate-lucid-plonk-logos-lobos-lolos,6,False,True
lomas,slate-basis-pulmo-lomas,4,False,True
lomed,slate-oiler-bawdy-amped-lomed,5,False,True
lomes,slate-oiler-above-loses-admix-lomes,6,False,True
loner,slate-oiler-anvil-loner,4,True,True
longa,slate-colin-zonal-longa,4,False,True
longe,slate-bingo-longe,3,False,True
longs,slate-lucid-plonk-longs,4,True,True
looby,slate-dilly-porno-looky-looby,5,False,True
looed,slate-oiler-bawdy-amped-loved-about-looed,7,False,False
looey,slate-oiler-bawdy-lovey-lokey-looey,6,False,True
loofa,slate-colin-amour-loofa,4,False,True
loofs,slate-lucid-plonk-looms-loofs,5,False,True
looie,slate-bingo-voile-louie-locie-looie,6,False,True
looks,slate-lucid-plonk-looks,4,True,True
looky,slate-dilly-porno-looky,4,True,True
looms,slate-lucid-plonk-looms,4,True,True
loons,slate-lucid-plonk-loons,4,True,True
loony,slate-dilly-porno-loony,4,True,True
loops,slate-lucid-plonk-loops,4,True,True
loopy,slate-dilly-porno-loopy,4,True,True
loord,slate-dilly-abuna-loord,4,False,True
loose,slate-abode-loose,3,True,True
loots,slate-bolus-adown-loots,4,False,True
loped,slate-oiler-bawdy-amped-loped,5,True,True
loper,slate-oiler-anvil-lower-loper,5,False,True
lopes,slate-oiler-above-loses-admix-gawks-lopes,7,False,False
loppy,slate-dilly-porno-loppy,4,False,True
loral,slate-colin-amour-royal-baghs-loral,6,False,True
loran,slate-colin-logan-lohan-loran,5,False,True
lords,slate-lucid-lords,3,True,True
lordy,slate-dilly-lordy,3,True,True
lorel,slate-oiler-morel-abaft-lorel,5,False,True
lores,slate-oiler-lores,3,False,True
loric,slate-dilly-acorn-loric,4,False,True
loris,slate-lucid-loris,3,True,True
lorry,slate-dilly-porno-lorry,4,True,True
losed,slate-oiler-above-loses-aband-losed,6,False,True
losel,slate-oiler-above-loses-aband-losel,6,False,True
losen,slate-oiler-above-loses-aband-losen,6,False,True
loser,slate-oiler-loser,3,True,True
loses,slate-oiler-above-loses,4,True,True
lossy,slate-lucid-plonk-logos-lossy,5,False,True
lotah,slate-taint-abbey-octal-lotah,5,False,True
lotas,slate-adieu-talks-lotas,4,False,True
lotes,slate-aioli-telos-lotes,4,False,True
lotic,slate-grout-hotly-lotic,4,False,True
lotos,slate-bills-lotus-lotos,4,False,True
lotsa,slate-adieu-talks-lotsa,4,False,True
lotta,slate-aglow-lotta,3,False,True
lotte,slate-ablow-lotte,3,False,True
lotto,slate-achoo-lotto,3,True,True
lotus,slate-bills-lotus,3,True,True
loued,slate-oiler-bawdy-amped-loved-about-loued,7,False,False
lough,slate-dilly-whang-lough,4,False,True
louie,slate-bingo-voile-louie,4,True,True
louis,slate-lucid-louis,3,False,True
louma,slate-colin-amour-louma,4,False,True
lound,slate-dilly-abuna-lound,4,False,True
louns,slate-lucid-lousy-aborn-louns,5,False,True
loupe,slate-bingo-ahold-loupe,4,True,True
loups,slate-lucid-lousy-aborn-loups,5,False,True
loure,slate-bingo-ahold-loupe-loure,5,False,True
lours,slate-lucid-lousy-aborn-lours,5,False,True
loury,slate-dilly-porno-lowry-loury,5,False,True
louse,slate-abode-louse,3,True,True
lousy,slate-lucid-lousy,3,True,True
louts,slate-bolus-louts,3,False,True
lovat,slate-taint-adult-lovat,4,False,True
loved,slate-oiler-bawdy-amped-loved,5,True,True
lovee,slate-bingo-ahold-loupe-lovee,5,False,True
lover,slate-oiler-anvil-lover,4,True,True
loves,slate-oiler-above-loves,4,True,True
lovey,slate-oiler-bawdy-lovey,4,True,True
lovie,slate-bingo-voile-lovie,4,False,True
lowan,slate-colin-logan-lohan-loran-lowan,6,False,True
lowed,slate-oiler-bawdy-dowel-lowed,5,False,True
lowen,slate-oiler-bawdy-vowel-lowen,5,False,True
lower,slate-oiler-anvil-lower,4,True,True
lowes,slate-oiler-above-loses-admix-gawks-lowes,7,False,False
lowly,slate-dilly-lowly,3,True,True
lownd,slate-dilly-abuna-lownd,4,False,True
lowne,slate-bingo-leone-lowne,4,False,True
lowns,slate-lucid-plonk-lowns,4,False,True
lowps,slate-lucid-plonk-lowps,4,False,True
lowry,slate-dilly-porno-lowry,4,True,True
lowse,slate-abode-louse-lowse,4,False,True
lowth,slate-achoo-lowth,3,False,True
lowts,slate-bolus-adown-lowts,4,False,True
loxed,slate-oiler-bawdy-amped-loved-about-loxed,7,False,False
loxes,slate-oiler-above-loses-admix-loxes,6,False,True
loyal,slate-colin-amour-loyal,4,True,True
lozen,slate-oiler-bawdy-novel-lozen,5,False,True
luach,slate-corgi-luach,3,False,True
luaus,slate-doing-psalm-luaus,4,False,True
lubed,slate-oiler-leech-lumen-lubed,5,True,True
lubes,slate-oiler-mungy-abacs-lubes,5,False,True
lubra,slate-colin-grump-aural-lubra,5,False,True
luces,slate-oiler-mungy-abacs-luces,5,False,True
lucid,slate-dilly-lucid,3,True,True
lucks,slate-lucid-lucks,3,False,True
lucky,slate-dilly-porno-lucky,4,True,True
lucre,slate-bingo-armed-lucre,4,True,True
ludes,slate-oiler-mungy-abacs-ludes,5,False,True
ludic,slate-dilly-lucid-ludic,4,False,True
ludos,slate-lucid-ludos,3,False,True
luffa,slate-colin-grump-awful-luffa,5,False,True
luffs,slate-lucid-grump-lulls-aksed-luffs,6,False,True
luged,slate-oiler-leech-lumen-lubed-luged,6,False,True
luger,slate-oiler-agape-luger,4,True,True
luges,slate-oiler-mungy-luges,4,False,True
lulls,slate-lucid-grump-lulls,4,True,True
lulus,slate-lucid-grump-lulls-lulus,5,False,True
lumas,slate-basis-pulmo-lumas,4,False,True
lumbi,slate-dilly-acorn-pupil-lumbi,5,False,True
lumen,slate-oiler-leech-lumen,4,True,True
lumme,slate-bingo-armed-lemme-lumme,5,False,True
lummy,slate-dilly-porno-lucky-lummy,5,False,True
lumps,slate-lucid-grump-lumps,4,True,True
lumpy,slate-dilly-porno-lumpy,4,True,True
lunar,slate-colin-larva-lunar,4,True,True
lunas,slate-basis-pulmo-lunas,4,False,True
lunch,slate-dilly-whang-lunch,4,True,True
lunes,slate-oiler-mungy-lunes,4,False,True
lunet,slate-enter-lunet,3,False,True
lunge,slate-bingo-lunge,3,True,True
lungi,slate-dilly-acorn-lungi,4,False,True
lungs,slate-lucid-grump-lungs,4,True,True
lunks,slate-lucid-grump-lulls-aksed-lunks,6,False,True
lunts,slate-bolus-lusts-lunts,4,False,True
lupin,slate-dilly-acorn-lupin,4,False,True
lupus,slate-lucid-grump-lupus,4,True,True
lurch,slate-dilly-whang-lurch,4,True,True
lured,slate-oiler-pubic-lured,4,True,True
lurer,slate-oiler-agape-lever-lurer,5,False,True
lures,slate-oiler-lures,3,True,True
lurex,slate-oiler-pubic-lured-lurex,5,False,True
lurgi,slate-dilly-acorn-lurgi,4,False,True
lurgy,slate-dilly-porno-lurgy,4,False,True
lurid,slate-dilly-lucid-lurid,4,True,True
lurks,slate-lucid-grump-lurks,4,True,True
lurry,slate-dilly-porno-lurgy-lurry,5,False,True
lurve,slate-bingo-armed-lucre-lurve,5,False,True
luser,slate-oiler-luser,3,False,True
lushy,slate-lucid-grump-lulls-lushy,5,False,True
lusks,slate-lucid-grump-lulls-aksed-lusks,6,False,True
lusts,slate-bolus-lusts,3,True,True
lusty,slate-bolus-lusty,3,True,True
lusus,slate-lucid-grump-lulls-aksed-lusus,6,False,True
lutea,slate-paler-lutea,3,False,True
luted,slate-enter-abhor-luted,4,True,True
luter,slate-enter-liter-luter,4,False,True
lutes,slate-aioli-actus-lutes,4,False,True
luvvy,slate-dilly-porno-lucky-lummy-luvvy,6,False,True
luxed,slate-oiler-leech-lumen-lubed-luged-luxed,7,False,False
luxer,slate-oiler-agape-lever-lurer-luxer,6,False,True
luxes,slate-oiler-mungy-abacs-ludes-luxes,6,False,True
lweis,slate-oiler-exalt-lewis-lweis,5,False,True
lyams,slate-doing-psalm-lyams,4,False,True
lyard,slate-corgi-brawl-laarf-lyard,5,False,True
lyart,slate-trail-lyart,3,False,True
lyase,slate-lease-lyase,3,False,True
lycea,slate-rangy-ayelp-lycea,4,False,True
lycee,slate-bingo-armed-levee-lycee,5,False,True
lycra,slate-colin-larch-lycra,4,False,True
lying,slate-dilly-lying,3,True,True
lymes,slate-oiler-mungy-lymes,4,False,True
lymph,slate-dilly-lymph,3,True,True
lynch,slate-dilly-lymph-lynch,4,True,True
lynes,slate-oiler-mungy-lynes,4,False,True
lyres,slate-oiler-lures-leres-lyres,5,False,True
lyric,slate-dilly-lying-lyric,4,True,True
lysed,slate-oiler-mungy-lysed,4,False,True
lyses,slate-oiler-mungy-lysed-lyses,5,False,True
lysin,slate-lucid-loris-lysin,4,False,True
lysis,slate-lucid-loris-lysis,4,False,True
lysol,slate-lucid-plonk-logos-lysol,5,False,True
lyssa,slate-basis-lyssa,3,False,True
lyted,slate-enter-abhor-luted-lited-lyted,6,False,True
lytes,slate-aioli-actus-lytes,4,False,True
lythe,slate-tight-lethe-lythe,4,False,True
lytic,slate-grout-twill-lytic,4,False,True
lytta,slate-aglow-laity-lytta,4,False,True
maaed,slate-hardy-abaca-maaed,4,False,True
maare,slate-prick-aware-maare,4,False,True
maars,slate-curbs-dowse-agony-fraim-maars,6,False,True
maban,slate-corny-denim-human-abaca-maban,6,False,True
mabes,slate-wiper-casks-gamed-mazes-aband-mabes,7,False,False
macas,slate-oasis-brink-apace-cecum-macas,6,False,True
macaw,slate-corny-acrid-macaw,4,True,True
macca,slate-corny-acrid-macaw-macca,5,False,True
maced,slate-raced-faced-paced-maced,5,False,True
macer,slate-raced-pacer-facer-macer,5,False,True
maces,slate-wiper-casks-faces-daces-maces,6,False,True
mache,slate-garbo-cumin-mache,4,False,True
machi,slate-corny-acrid-wicca-aahed-machi,6,False,True
macho,slate-corny-choco-macho,4,True,True
machs,slate-oasis-brink-apace-camus-machs,6,False,True
macka,slate-corny-acrid-macaw-macca-macka,6,False,True
macks,slate-oasis-brink-champ-macks,5,False,True
macle,slate-anglo-caped-macle,4,False,True
macon,slate-corny-abbot-macon,4,False,True
macro,slate-corny-macro,3,True,True
macte,slate-actor-macte,3,False,True
madal,slate-colin-grump-madly-madal,5,False,True
madam,slate-corny-mamba-madam,4,True,True
madar,slate-corny-rabid-damar-madar,5,False,True
maddy,slate-corny-gaped-abide-daddy-aflow-maddy,7,False,False
madge,slate-garbo-admin-madge,4,True,True
madid,slate-corny-mamba-madid,4,False,True
madly,slate-colin-grump-madly,4,True,True
mados,slate-oasis-nymph-abjad-mados,5,False,True
madre,slate-garbo-camps-madre,4,True,True
maedi,slate-raced-maedi,3,False,True
maerl,slate-rangy-balmy-lamer-maerl,5,False,True
mafia,slate-corny-mamba-mafia,4,True,True
mafic,slate-corny-acrid-magic-mafic,5,False,True
mafts,slate-nymph-marts-masts-actus-mafts,6,False,True
magas,slate-oasis-brink-apace-mamas-azygy-magas,7,False,False
mages,slate-wiper-casks-gamed-mages,5,False,True
maggs,slate-oasis-brink-apace-degum-maggs,6,False,True
magic,slate-corny-acrid-magic,4,True,True
magma,slate-corny-mamba-magma,4,True,True
magna,slate-corny-mixup-manna-magna,5,True,True
magot,slate-tarot-gamic-magot,4,False,True
magus,slate-oasis-brink-apace-degum-magus,6,False,True
mahal,slate-colin-grump-madly-mahal,5,True,True
mahem,slate-raced-homed-mahem,4,False,True
mahis,slate-oasis-mavis-ankhs-mahis,5,False,True
mahoe,slate-garbo-canoe-mahoe,4,False,True
mahrs,slate-oasis-brink-whims-mahrs,5,False,True
mahua,slate-corny-mamba-mafia-abius-mahua,6,False,True
mahwa,slate-corny-mamba-mafia-abius-mahwa,6,False,True
maids,slate-oasis-padre-maids,4,True,True
maiko,slate-corny-dumbo-amigo-maiko,5,False,True
maiks,slate-oasis-padre-gains-kembo-maiks,6,False,True
maile,slate-anglo-caped-fable-hairy-maile,6,False,True
maill,slate-colin-derby-axial-maill,5,False,True
mailo,slate-colin-aioli-mailo,4,False,True
mails,slate-basis-frown-champ-mails,5,True,True
maims,slate-oasis-padre-gains-kembo-maims,6,False,True
mains,slate-oasis-padre-gains-mains,5,True,True
maire,slate-garbo-camps-madre-maire,5,False,True
mairs,slate-oasis-padre-fairs-hairs-advew-gairs-mairs,8,False,False
maise,slate-crump-masse-manse-maise,5,False,True
maist,slate-antsy-waist-maist,4,False,True
maize,slate-garbo-cumin-maize,4,True,True
majas,slate-oasis-brink-apace-mamas-azygy-majas,7,False,False
majat,slate-tarot-dough-faint-majat,5,False,True
majoe,slate-garbo-canoe-mahoe-majoe,5,False,True
major,slate-corny-vroom-major,4,True,True
majos,slate-oasis-nymph-abjad-majos,5,False,True
makaf,slate-corny-mamba-afizz-makaf,5,False,True
makai,slate-corny-mamba-afizz-makai,5,False,True
makan,slate-corny-denim-human-abaca-makan,6,False,True
makar,slate-corny-rabid-gazar-makar,5,False,True
makee,slate-garbo-cumin-makee,4,False,True
maker,slate-raced-pygmy-harem-maker,5,True,True
makes,slate-wiper-casks-album-makes,5,True,True
makie,slate-garbo-cumin-makie,4,False,True
makis,slate-oasis-mavis-ankhs-makis,5,False,True
makos,slate-oasis-nymph-abjad-makos,5,False,True
malae,slate-anglo-chevy-laude-malae,5,False,True
malai,slate-colin-afire-villa-adapt-malai,6,False,True
malam,slate-colin-madly-rewax-malam,5,False,True
malar,slate-colin-madly-rewax-malar,5,False,True
malas,slate-basis-mulch-malls-malas,5,False,True
malax,slate-colin-madly-rewax-malax,5,False,True
maleo,slate-rangy-lymph-mazel-maleo,5,False,True
males,slate-lambs-males,3,True,True
malic,slate-colin-malic,3,True,True
malik,slate-colin-valid-malik,4,True,True
malis,slate-basis-prick-advew-galis-malis,6,False,True
malky,slate-colin-madly-malky,4,False,True
malls,slate-basis-mulch-malls,4,True,True
malms,slate-basis-mulch-malls-malas-malms,6,False,True
malmy,slate-colin-madly-malky-malmy,5,False,True
malts,slate-lasts-aahed-malts,4,False,True
malty,slate-aglow-malty,3,True,True
malus,slate-basis-mulch-malus,4,False,True
malva,slate-colin-madly-rewax-malva,5,False,True
malwa,slate-colin-madly-rewax-malwa,5,False,True
mamak,slate-corny-mamba-mamak,4,False,True
mamas,slate-oasis-brink-apace-mamas,5,True,True
mamba,slate-corny-mamba,3,True,True
mambo,slate-corny-dumbo-mambo,4,True,True
mambu,slate-corny-mamba-mambu,4,False,True
mamee,slate-garbo-cumin-damme-mamee,5,False,True
mamey,slate-raced-homed-gamey-mamey,5,False,True
mamie,slate-garbo-cumin-mamie,4,True,True
mamil,slate-colin-abram-mamil,4,False,True
mamma,slate-corny-mamba-mamma,4,True,True
mammy,slate-corny-gaped-champ-jammy-bammy-mammy,7,False,False
manas,slate-oasis-brink-glyph-wands-abamp-manas,7,False,False
manat,slate-tarot-dough-faint-aimak-manat,6,False,True
mandi,slate-corny-denim-mandi,4,False,True
mands,slate-oasis-brink-glyph-wands-fands-mands,7,False,False
mandy,slate-corny-dough-bandy-kemps-mandy,6,False,True
maneb,slate-raced-homed-maven-maneb,5,False,True
maned,slate-raced-funky-waned-abamp-maned,6,False,True
maneh,slate-raced-homed-mahem-maneh,5,False,True
manes,slate-wiper-casks-gamed-mazes-aband-manes,7,False,False
manet,slate-treed-acing-manet,4,True,True
manga,slate-corny-denim-manga,4,True,True
mange,slate-garbo-admin-mange,4,True,True
mangi,slate-corny-denim-mangi,4,False,True
mango,slate-corny-badge-mango,4,True,True
mangs,slate-oasis-brink-glyph-fangs-advew-cangs-mangs,8,False,False
mangy,slate-corny-dough-mangy,4,True,True
mania,slate-corny-denim-mania,4,True,True
manic,slate-corny-admit-manic,4,True,True
manie,slate-garbo-cumin-manie,4,False,True
manis,slate-oasis-mavis-ankhs-manis,5,False,True
manks,slate-oasis-brink-hanks-yanks-opgaf-adawn-manks,8,False,False
manky,slate-corny-dough-nappy-janky-abamp-manky,7,False,False
manly,slate-colin-larva-manly,4,True,True
manna,slate-corny-mixup-manna,4,True,True
manny,slate-corny-admin-manny,4,True,True
manoa,slate-corny-badge-panko-fanon-manoa,6,False,True
manor,slate-corny-odour-manor,4,True,True
manos,slate-oasis-nymph-manos,4,False,True
manse,slate-crump-masse-manse,4,True,True
manso,slate-oasis-acing-manso,4,False,True
manta,slate-carny-manta,3,True,True
mante,slate-actor-haute-nizam-mante,5,False,True
manto,slate-carny-manta-manto,4,False,True
mants,slate-nymph-mants,3,False,True
manty,slate-carny-natty-panty-embow-manty,6,False,True
manul,slate-colin-larva-manly-manul,5,False,True
manus,slate-oasis-brink-glyph-wands-abamp-manus,7,False,False
manzo,slate-corny-badge-panko-manzo,5,False,True
mapau,slate-corny-mamba-afizz-mapau,5,False,True
mapes,slate-wiper-aspen-capes-jugum-mapes,6,False,True
maple,slate-anglo-caped-maple,4,True,True
mapou,slate-corny-dumbo-mapou,4,False,True
mappy,slate-corny-gaped-parch-yappy-mappy,6,False,True
maqam,slate-corny-mamba-madam-maqam,5,False,True
maqui,slate-corny-mamba-madid-maqui,5,False,True
marae,slate-garbo-capon-advew-marae,5,False,True
marah,slate-corny-fluke-parma-aargh-marah,6,False,True
maral,slate-colin-grump-aargh-maral,5,False,True
maran,slate-corny-quran-maran,4,False,True
maras,slate-oasis-brink-whims-ramps-adage-maras,7,False,False
maray,slate-corny-aphid-marry-maray,5,False,True
march,slate-corny-balmy-march,4,True,True
marcs,slate-oasis-brink-whims-ramps-adage-marcs,7,False,False
mards,slate-oasis-brink-whims-ramps-adage-mards,7,False,False
mardy,slate-corny-aphid-demob-mardy,5,False,True
mares,slate-wiper-march-mares,4,True,True
marga,slate-corny-fluke-parma-acari-marga,6,False,True
marge,slate-garbo-marge,3,False,True
margo,slate-corny-abide-gamps-margo,5,False,True
margs,slate-oasis-brink-whims-ramps-adage-margs,7,False,False
maria,slate-corny-fluke-parma-acari-maria,6,False,True
marid,slate-corny-fluke-parma-aahed-marid,6,False,True
maril,slate-colin-abram-maril,4,False,True
marka,slate-corny-fluke-parka-marka,5,False,True
marks,slate-oasis-brink-amped-marks,5,True,True
marle,slate-anglo-caped-fable-hairy-marle,6,False,True
marls,slate-basis-mulch-marls,4,False,True
marly,slate-colin-grump-aargh-marly,5,False,True
marma,slate-corny-fluke-parma-marma,5,False,True
marms,slate-oasis-brink-whims-farms-agape-marms,7,False,False
maron,slate-corny-apron-baron-maron,5,False,True
maror,slate-corny-abide-gamps-maror,5,False,True
marra,slate-corny-fluke-parma-acari-marra,6,False,True
marri,slate-corny-fluke-parma-aahed-marri,6,False,True
marry,slate-corny-aphid-marry,4,True,True
marse,slate-crump-marse,3,False,True
marsh,slate-oasis-admin-marsh,4,True,True
marts,slate-nymph-marts,3,True,True
marua,slate-corny-fluke-padam-marua,5,False,True
